Unnamed: 0,Time_Recorded,CarID,Price,manufacturer,Origin,FE_HW,FE_UR,rpm-max,Horsepower,comp_ratio,Stroke,Bore,fuel_system,Engine-size,cylinders_num,Engine-type,Curb-weight,Height,Width,Length,Wheel_Base,Engine-loc,Drive-wheels-type,vehicle_cat,doors_num,aspiration,fuel,Symboling,normalized-losses
383,2022-08-06 05:23:26,Car484,6592.0,veloX,Japan,40,30,4991.0,61.0,8.85,2.65,3.11,2bbl,94,4,ohc,1989,56.0,63.7,157.1,94.3,front,fwd,sedan,4.0,std,gas,Moderate risk,
2001,2020-12-15 15:33:33,Car981,7894.0,vertex,Germany,34,29,4957.0,64.0,8.78,3.34,3.2,2bbl,99,4,ohc,2165,51.0,63.8,171.2,95.0,front,fwd,hatchback,2.0,std,gas,Moderate risk,
177,2018-01-18 15:40:29,Car922,10151.0,pulse,Sweden,29,25,5102.0,119.0,9.45,3.26,3.64,mpfi,109,4,ohc,2651,56.7,66.9,187.7,97.7,front,fwd,sedan,4.0,std,gas,High risk,98.0
426,2021-08-05 19:21:57,Car638,7503.0,prism,United States,36,29,5348.0,72.0,9.28,3.25,3.15,2bbl,102,4,ohc,2684,52.0,63.8,161.0,95.2,front,fwd,hatchback,4.0,std,gas,Safe,122.0
1808,2020-06-13 10:56:28,Car756,38401.0,velox,Japan,26,18,5499.0,168.0,9.08,3.37,3.69,mpfi,173,6,dohc,3076,55.9,70.6,191.9,100.7,front,rwd,hardtop,2.0,std,gas,High risk,102.0
889,2023-03-17 03:03:15,Car824,5118.0,raven,Japan,39,39,4989.0,71.0,9.41,3.12,3.04,2bbl,93,4,ohc,1949,54.5,63.9,163.9,93.9,front,fwd,hatchback,2.0,std,gas,Moderate risk,103.0
1951,2021-03-31 21:37:52,Car540,38335.0,vortex,Germany,33,18,5711.0,157.0,8.95,2.89,3.61,mpfi,166,4,ohcf,3128,52.0,66.2,180.3,98.4,rear,rwd,sedan,4.0,std,gas,High risk,91.0
184,2018-10-16 10:28:55,Car301,37702.0,nimbus,Sweden,24,23,5227.0,168.0,8.8,3.24,3.74,mpfi,170,8,ohc,3374,55.3,69.5,191.3,107.3,front,rwd,sedan,4.0,std,gas,Very safe,118.0
2368,2018-03-31 00:00:49,Car147,5118.0,atlas,Japan,34,34,5394.0,66.0,9.28,3.24,3.03,2bbl,101,4,ohc,1925,51.0,64.2,158.0,92.7,front,fwd,hatchback,2.0,std,gas,High risk,187.0
2053,2022-03-14 12:27:57,Car440,18274.0,zenith,France,29,22,5196.0,109.0,8.75,3.18,,mpfi,119,4,ohc,3106,57.4,69.1,185.3,104.6,front,rwd,wagon,4.0,std,gas,Safe,90.0
1694,2018-04-17 18:18:08,Car473,12874.0,veloX,Japan,25,18,4999.0,141.0,8.92,3.38,3.27,mpfi,159,6,ohc,2859,53.4,65.9,187.4,100.8,front,rwd,sedan,2.0,std,gas,Moderate risk,
2034,2019-11-10 05:02:00,Car308,5118.0,prism,United States,36,31,5692.0,70.0,9.51,3.2,2.99,2bbl,83,4,ohc,1859,50.2,63.5,166.1,92.6,front,fwd,hatchback,2.0,std,gas,Moderate risk,147.0
809,2019-05-12 07:32:51,Car426,8202.0,raven,Japan,31,28,5063.0,72.0,9.14,3.26,3.19,2bbl,111,4,ohc,2011,54.9,64.3,167.0,95.7,front,fwd,sedan,2.0,std,gas,Moderate risk,
489,2021-01-31 20:28:04,Car384,18523.0,aegis,Germany,25,18,4825.0,159.0,8.53,3.03,3.59,mpfi,159,4,ohcf,2975,55.4,65.4,172.1,95.2,front,rwd,sedan,4.0,std,gas,Safe,150.0
2446,2019-04-09 15:55:33,Car860,6827.0,raven,Japan,40,29,5329.0,78.0,9.08,3.31,3.22,mpfi,97,4,ohc,2013,55.4,64.0,166.7,95.4,front,fwd,sedan,4.0,std,gas,Moderate risk,110.0
862,2018-09-05 18:12:29,Car588,7243.0,altair,Japan,42,37,5127.0,63.0,9.3,3.15,3.07,2bbl,88,4,ohc,2066,53.0,64.3,167.0,94.5,front,fwd,sedan,4.0,std,gas,Moderate risk,121.0
2290,2018-07-24 18:35:08,Car905,14941.0,helix,Japan,25,19,5494.0,106.0,8.63,3.37,3.44,mpfi,123,4,ohc,2488,56.2,66.0,188.2,98.4,front,fwd,sedan,4.0,std,gas,Safe,125.0
736,2022-12-14 21:06:40,Car732,8648.0,altair,Japan,32,20,5314.0,70.0,9.03,3.39,3.16,2bbl,160,4,ohc,2731,53.9,65.4,168.5,96.0,front,rwd,hatchback,2.0,std,gas,Safe,149.0
1702,2021-03-05 16:12:48,Car483,14985.0,velox,Japan,40,31,4546.0,77.0,22.25,3.32,3.13,idi,144,4,ohc,2753,58.3,66.4,173.9,100.4,front,rwd,sedan,4.0,std,diesel,Safe,145.0
1532,2019-02-27 00:41:19,Car692,7342.0,velox,Japan,39,29,4818.0,58.0,23.0,3.34,3.11,idi,93,4,ohc,2169,54.9,63.7,169.6,97.3,front,fwd,sedan,4.0,std,diesel,Safe,90.0
976,2021-07-28 01:48:36,Car924,15555.0,vertex,Germany,28,26,5342.0,103.0,9.11,3.33,3.16,mpfi,114,4,ohc,2435,54.8,68.7,182.6,104.9,front,fwd,sedan,4.0,std,gas,Very safe,93.0
118,2019-08-12 23:26:15,Car162,5986.0,helix,Japan,40,35,5143.0,62.0,9.09,3.18,3.07,2bbl,94,4,ohc,1925,51.0,64.1,152.0,94.1,front,fwd,hatch back,2.0,std,gas,Moderate risk,97.0
1606,2019-07-02 03:55:26,Car609,27270.0,velox,Japan,25,19,5363.0,147.0,8.73,2.97,3.53,mpfi,162,4,dohc,2364,55.2,63.8,181.8,98.1,front,rwd,sedan,2.0,std,gas,High risk,148.0
281,2022-06-14 04:21:00,Car886,9278.0,vertex,Germany,38,28,5186.0,67.0,21.58,3.44,3.06,idi,103,4,ohc,2415,55.2,65.9,168.3,95.9,front,fwd,sedan,4.0,std,diesel,High risk,91.0
2220,2021-08-30 19:42:44,Car127,18284.0,velox,Japan,27,19,5075.0,162.0,8.94,3.42,3.2,mpfi,186,6,ohcv,3247,52.7,69.4,183.6,108.2,front,rwd,sedan,4.0,std,gas,Safe,123.0
1882,2021-07-02 04:44:46,Car798,6660.0,atlas,Japan,29,28,5282.0,110.0,8.38,3.43,3.36,2bbl,111,4,ohc,2252,55.1,67.2,173.1,95.5,front,fwd,sedan,4.0,std,gas,Safe,112.0
1900,2021-08-07 06:35:20,Car106,9617.0,atlas,Japan,27,25,5080.0,115.0,8.27,3.65,3.56,mpfi,125,4,ohc,2295,55.0,67.8,172.8,95.4,front,fwd,sedan,4.0,std,gas,Moderate risk,123.0
1316,2019-09-02 07:06:59,Car511,31935.0,aegiS,Germany,24,17,5365.0,154.0,8.14,3.34,3.58,mpfi,150,5,ohc,3137,55.5,67.8,191.7,103.0,front,rwd,sedan,4.0,turbo,gas,Moderate risk,120.0
2489,2019-02-05 19:00:07,Car558,16562.0,raven,Japan,26,20,5637.0,104.0,8.6,3.2,3.48,mpfi,107,4,ohc,2469,54.7,65.6,184.5,103.1,front,fwd,sedan,4.0,std,gas,Safe,166.0
366,2023-09-05 22:12:18,Car174,22842.0,aegis,Germany,24,19,4906.0,184.0,8.51,2.71,3.72,mpfi,182,6,ohc,3247,55.5,66.1,183.8,102.9,front,rwd,sedan,4.0,std,gas,Safe,152.0
1398,2019-02-24 21:12:16,Car918,40584.0,kronos,Germany,22,16,5369.0,170.0,8.34,3.3,3.66,mpfi,195,8,ohcv,3273,56.6,69.1,198.0,108.3,front,rwd,sedan,4.0,std,gas,Safe,121.0
555,2019-01-25 21:00:30,Car587,7389.0,raven,Japan,46,41,4817.0,76.0,9.09,3.33,3.09,2bbl,91,4,ohc,2408,52.2,63.7,170.4,95.3,front,fwd,sedan,2.0,std,gas,Safe,126.0
1334,2020-10-01 03:02:34,Car198,29153.0,velox,Japan,29,17,5492.0,166.0,9.3,3.07,3.65,mpfi,160,6,dohc,3197,51.1,65.9,170.7,97.7,front,rwd,hatchback,2.0,std,gas,Extreme risk,
1325,2020-02-05 19:57:02,Car925,8375.0,velox,Japan,33,26,4873.0,104.0,9.27,3.39,3.57,mpfi,154,4,ohc,2288,52.7,66.0,174.6,103.8,front,rwd,hardtop,2.0,std,gas,High risk,135.0
203,2020-06-08 11:45:20,Car986,15400.0,zenith,France,33,29,4825.0,107.0,23.0,3.37,3.78,idi,135,4,l,3171,56.8,68.4,183.9,106.1,front,rwd,sedan,4.0,turbo,diesel,Safe,101.0
283,2021-04-27 09:41:13,Car329,5179.0,velox,Japan,42,39,4734.0,64.0,23.0,3.32,3.06,idi,95,4,ohc,1992,55.4,63.8,167.4,96.0,front,fwd,sedan,4.0,std,diesel,Safe,
575,2022-09-14 05:12:33,Car821,9712.0,helios,Japan,29,26,4637.0,81.0,8.44,3.01,3.54,2bbl,103,4,ohcf,2451,56.9,66.8,172.9,103.6,front,4wd,sedan,4.0,std,gas,Safe,87.0
2130,2023-05-28 09:47:02,Car591,6916.0,atlas,Japan,40,32,5325.0,78.0,8.86,3.24,3.05,2bbl,105,4,ohc,2096,51.7,67.4,160.6,94.7,front,fwd,sedan,4.0,std,gas,Moderate risk,101.0
1572,2021-07-29 04:07:41,Car257,13771.0,zenith,France,27,26,5305.0,80.0,8.67,3.34,,mpfi,105,4,ohc,2933,58.4,66.8,191.2,103.6,front,fwd,wagon,4.0,std,gas,Safe,88.0
1029,2020-11-27 15:37:17,Car730,9453.0,zenith,France,30,28,4981.0,80.0,8.73,3.28,3.64,2bbl,115,4,ohc,2819,59.7,64.2,182.5,103.1,front,rwd,wagon,4.0,std,gas,Safe,76.0
360,2022-08-15 17:15:03,Car400,9942.0,helix,Japan,29,26,5003.0,82.0,8.81,3.29,3.58,2bbl,123,4,ohc,2916,58.9,64.4,173.5,96.9,front,fwd,wagon,4.0,std,gas,Safe,
2113,2023-12-11 08:35:38,Car658,7889.0,helios,Japan,30,29,4821.0,,8.73,2.99,3.59,2bbl,102,4,ohcf,2407,52.0,65.5,172.7,95.8,front,fwd,sedan,4.0,std,gas,Safe,93.0
1105,2019-02-10 15:41:56,Car333,18411.0,aegis,Germany,29,24,4831.0,126.0,9.13,2.93,3.69,mpfi,171,6,ohc,2995,52.7,65.6,191.5,102.3,front,rwd,sedan,4.0,std,gas,Safe,126.0
1949,2023-05-26 21:56:09,Car641,9400.0,zenith,France,35,30,4674.0,85.0,21.27,3.18,3.83,idi,129,4,l,2859,53.5,69.1,184.9,105.0,front,rwd,sedan,4.0,std,diesel,Safe,161.0
2202,2022-10-07 03:34:05,Car361,7987.0,nexus,Japan,32,28,5811.0,74.0,9.21,3.37,2.94,1bbl,107,4,ohc,2101,53.8,64.2,160.6,94.5,front,fwd,sedan,4.0,std,gas,Moderate risk,107.0
1788,2020-12-14 19:59:02,Car304,14990.0,equinox,France,27,19,5414.0,105.0,8.96,3.43,3.09,mpfi,145,5,ohc,2347,52.3,66.4,182.6,97.6,front,fwd,wagon,4.0,std,gas,Moderate risk,122.0
286,2023-12-23 23:08:42,Car706,8961.0,velox,Japan,30,34,4511.0,71.0,9.18,3.29,3.22,2bbl,117,4,ohc,2953,56.2,65.5,176.0,96.3,front,fwd,wagon,4.0,std,gas,Safe,82.0
907,2020-08-06 00:40:10,Car323,6451.0,atlaS,Japan,28,25,5511.0,149.0,9.08,3.25,2.91,mpfi,107,4,ohc,2837,51.3,64.4,160.8,98.1,front,fwd,hatchback,2.0,std,gas,High risk,
756,2022-03-17 03:14:11,Car761,7308.0,raven,Japan,31,30,5348.0,66.0,9.06,3.35,3.18,2bbl,106,4,ohc,2209,51.9,65.0,157.1,95.5,front,fwd,hatchback,2.0,std,gas,High risk,172.0
1563,2019-08-27 11:11:22,Car160,10756.0,helios,Japan,31,23,4649.0,98.0,8.97,2.66,3.62,mpfi,96,4,ohcf,2323,51.6,66.0,170.5,100.6,front,fwd,sedan,4.0,turbo,gas,Safe,94.0
423,2019-05-07 16:14:34,Car803,14702.0,helix,Japan,27,20,5367.0,86.0,8.61,3.39,3.48,2bbl,120,4,ohc,2487,57.0,64.3,175.2,96.3,front,fwd,sedan,4.0,std,gas,Safe,102.0
1872,2023-01-14 13:16:58,Car372,6788.0,raven,Japan,29,28,5226.0,76.0,9.28,3.28,3.17,2bbl,99,4,ohc,2631,58.5,64.5,170.5,96.3,front,fwd,wagon,4.0,std,gas,Safe,79.0
1299,2019-06-10 10:04:37,Car500,7567.0,velox,Japan,30,29,5254.0,76.0,9.13,3.43,3.02,2bbl,98,4,ohc,2207,55.2,63.8,173.1,96.6,front,fwd,sedan,4.0,std,gas,Safe,88.0
1641,2019-08-18 09:59:29,Car236,6002.0,nexus,Japan,37,35,5425.0,68.0,9.25,3.27,3.1,2bbl,100,4,ohc,1930,52.0,64.1,149.0,94.3,front,fwd,hatchback,2.0,std,gas,Moderate risk,
2029,2021-09-12 15:37:12,Car864,6457.0,atlas,Japan,32,27,5465.0,80.0,8.81,3.4,3.11,2bbl,101,4,ohc,2073,54.4,63.5,161.4,95.1,front,fwd,hatchback,2.0,std,gas,Moderate risk,115.0
65,2020-04-10 08:29:47,Car517,8879.0,atlas,Japan,36,32,5230.0,62.0,9.01,3.56,3.46,2bbl,102,4,ohc,2511,54.0,65.5,175.2,100.9,front,fwd,hatchback,2.0,std,gas,High risk,121.0
1701,2020-10-08 15:10:18,Car123,35692.0,velox,Japan,25,22,5290.0,190.0,8.56,3.32,3.82,mpfi,145,6,ohc,3317,55.0,69.1,191.0,104.2,front,rwd,sedan,2.0,std,gas,Moderate risk,122.0
1539,2023-08-24 20:40:47,Car360,8513.0,raven,Japan,36,27,5204.0,68.0,8.88,3.36,3.16,2bbl,102,4,ohc,2084,55.4,63.5,157.7,94.7,front,fwd,sedan,2.0,std,gas,Moderate risk,106.0
2126,2021-01-25 15:25:26,Car777,19752.0,aegis,Germany,24,18,5289.0,144.0,8.71,3.29,3.13,mpfi,150,6,ohc,3129,51.8,66.2,190.9,97.3,front,rwd,hatchback,2.0,std,gas,Moderate risk,122.0
1858,2018-12-21 18:00:51,Car494,10685.0,velox,Japan,32,26,4846.0,68.0,8.73,3.2,3.19,mpfi,110,4,ohc,2449,54.1,65.1,173.5,96.1,front,fwd,hatchback,2.0,std,gas,Extreme risk,157.0
1628,2023-04-15 00:24:41,Car689,11904.0,cipher,United States,27,24,5438.0,162.0,8.33,3.36,3.61,mpfi,141,4,ohc,2711,54.9,67.1,172.0,98.9,front,fwd,sedan,4.0,turbo,gas,Moderate risk,118.0
1225,2023-08-08 07:17:45,Car279,8994.0,velox,Japan,31,28,4941.0,67.0,9.01,3.12,3.58,2bbl,95,4,ohc,2121,57.7,63.9,172.9,94.7,front,fwd,wagon,4.0,std,gas,Safe,94.0
949,2022-02-05 00:16:49,Car597,13279.0,nimbuS,Sweden,26,28,5145.0,105.0,9.03,3.28,3.2,idi,161,4,ohc,3058,55.9,68.5,181.6,105.4,front,rwd,wagon,4.0,std,gas,Very safe,86.0
2403,2019-01-21 02:57:53,Car447,9572.0,verteX,Germany,33,27,5427.0,85.0,8.82,3.43,3.14,2bbl,106,4,ohc,2175,54.7,65.1,173.1,96.8,front,fwd,sedan,4.0,std,gas,High risk,
2484,2021-05-12 22:34:07,Car497,8063.0,raven,Japan,28,26,,75.0,9.01,3.48,,2bbl,136,4,ohc,2910,52.1,66.3,168.9,95.8,front,fwd,sedan,2.0,std,gas,Moderate risk,128.0
1973,2019-12-06 15:40:57,Car134,23047.0,velox,Japan,28,17,5302.0,172.0,9.06,3.22,3.55,mpfi,156,4,dohc,3105,52.1,66.8,179.8,101.6,front,rwd,hard top,2.0,std,gas,High risk,103.0
808,2023-08-11 19:55:56,Car135,5118.0,raven,Japan,54,48,4608.0,59.0,23.0,3.31,2.86,idi,102,4,ohc,1821,54.5,63.4,173.9,97.0,front,fwd,sedan,4.0,std,diesel,Safe,99.0
1578,2018-02-25 11:00:51,Car602,18713.0,helix,Japan,31,29,4881.0,86.0,21.76,3.42,3.64,idi,116,4,ohc,3191,55.9,66.5,189.9,107.9,front,rwd,sedan,4.0,turbo,diesel,Safe,123.0
1738,2018-10-07 09:59:38,Car877,12427.0,velox,Japan,26,20,5091.0,153.0,8.95,3.34,3.16,mpfi,158,6,dohc,2825,53.1,66.2,185.0,102.1,front,rwd,sedan,2.0,std,gas,Moderate risk,122.0
297,2021-01-30 17:40:09,Car564,27946.0,phoenix drive,Italy,27,19,4924.0,162.0,8.93,3.32,3.52,mpfi,177,6,dohc,2872,51.8,66.3,183.2,97.1,front,rwd,hatchback,2.0,std,gas,Extreme risk,125.0
598,2021-05-06 21:16:01,Car152,7048.0,atlas,Japan,34,28,5058.0,75.0,8.89,3.09,3.59,2bbl,89,4,ohc,2161,54.5,64.6,174.5,97.9,front,fwd,sedan,4.0,std,gas,Moderate risk,
1656,2021-12-30 20:37:22,Car335,7954.0,altair,Japan,42,30,5009.0,81.0,9.41,3.25,3.19,2bbl,101,4,ohc,2027,52.0,64.1,164.4,95.3,front,fwd,sedan,4.0,std,gas,Moderate risk,122.0
99,2023-09-09 08:31:42,Car666,8673.0,raven,Japan,34,29,5535.0,77.0,9.06,3.36,3.15,2bbl,106,4,ohc,2126,52.2,66.1,159.6,95.5,front,fwd,sedan,2.0,std,gas,Moderate risk,
1940,2019-07-09 10:45:28,Car971,6223.0,nexus,Japan,43,34,5518.0,61.0,9.94,3.23,3.01,1bbl,89,4,ohc,1816,51.9,64.0,151.5,94.3,front,fwd,sedan,4.0,std,gas,Moderate risk,
1278,2021-10-22 03:00:57,Car106,6357.0,velox,Japan,33,27,4937.0,104.0,8.84,2.8,3.09,mpfi,104,4,ohc,2240,53.4,63.2,170.2,91.3,front,fwd,hatch back,4.0,std,gas,Moderate risk,113.0
2296,2019-06-30 19:47:56,Car200,6445.0,raven,Japan,44,30,5162.0,70.0,9.16,3.11,3.24,2bbl,95,4,ohc,2180,51.6,63.5,169.1,95.4,front,fwd,sedan,4.0,std,gas,Moderate risk,127.0
2299,2020-02-26 00:46:57,Car463,6869.0,nexus,Japan,43,39,5631.0,,8.97,3.32,3.04,1bbl,100,4,ohc,1973,54.9,63.8,158.2,95.7,front,fwd,hatchback,4.0,std,gas,Safe,88.0
636,2022-09-06 19:10:45,Car485,16424.0,velox,Japan,40,34,4986.0,76.0,9.11,3.32,3.18,2bbl,138,4,ohc,2628,52.9,65.4,170.7,96.6,front,fwd,sedan,4.0,std,gas,Safe,126.0
2231,2023-11-15 02:20:50,Car798,7010.0,atlas,Japan,29,26,5373.0,81.0,9.14,3.33,3.12,2bbl,128,4,ohc,2297,51.5,65.8,171.5,95.7,front,rwd,hard top,2.0,std,gas,High risk,176.0
185,2021-11-21 22:08:21,Car653,15364.0,raven,Japan,29,20,5351.0,110.0,8.82,3.38,3.11,mpfi,161,4,ohc,2273,55.4,65.9,170.0,101.6,front,fwd,sedan,4.0,std,gas,Safe,174.0
1435,2020-06-16 04:49:10,Car584,7308.0,helios,Japan,32,29,4886.0,76.0,9.06,2.98,3.51,2bbl,96,4,ohc,2155,51.8,64.2,157.0,94.6,front,fwd,hatchback,2.0,std,gas,Moderate risk,
2057,2021-04-02 01:42:00,Car813,14338.0,aegis,Germany,25,20,5270.0,107.0,8.52,3.09,3.66,mpfi,169,4,ohc,3027,54.8,65.8,171.9,98.1,front,rwd,sedan,4.0,std,gas,Safe,77.0
1418,2022-07-01 07:51:02,Car482,38440.0,orioN,Germany,27,17,5284.0,111.0,8.18,3.31,3.2,mpfi,129,5,ohc,3220,55.4,66.6,193.4,105.4,front,fwd,hatchback,2.0,std,gas,Moderate risk,121.0
1840,2020-11-04 23:11:57,Car919,7348.0,helioS,Japan,37,27,4822.0,80.0,9.05,2.81,3.59,2bbl,98,4,ohcf,2146,52.4,65.3,170.4,95.3,front,fwd,sedan,4.0,std,gas,Safe,96.0
511,2019-12-06 00:11:17,Car213,15465.0,zenith,France,26,19,5537.0,,8.91,3.26,3.39,mpfi,164,4,l,2768,58.0,67.9,182.5,106.5,front,rwd,wagon,4.0,std,gas,Safe,101.0
2050,2018-11-05 23:46:50,Car196,9289.0,helios,Japan,26,25,4746.0,83.0,8.98,2.86,3.63,2bbl,115,4,ohcf,2031,53.8,65.1,164.7,96.3,front,fwd,hatchback,2.0,std,gas,Safe,98.0
1174,2021-09-14 13:03:46,Car719,16987.0,atlas,Japan,24,19,4930.0,172.0,8.04,3.72,3.58,mpfi,154,4,ohc,2986,50.3,65.8,175.2,95.5,front,rwd,hatch back,2.0,turbo,gas,Extreme risk,
1441,2023-02-26 03:50:44,Car672,9068.0,atlas,Japan,29,20,5143.0,104.0,8.94,3.84,2.91,mfi,94,4,ohc,2168,51.6,66.1,158.3,94.9,front,fwd,hatchback,2.0,std,gas,High risk,
2115,2018-12-16 11:24:13,Car782,11096.0,raven,Japan,25,25,5563.0,111.0,8.82,3.44,3.26,mpfi,115,4,ohc,2736,53.0,66.3,173.1,96.8,front,fwd,hatchback,2.0,std,gas,Extreme risk,
607,2021-06-16 02:31:49,Car280,7682.0,stratus,United States,36,29,5449.0,70.0,9.12,3.33,2.94,2bbl,89,4,ohc,2050,54.0,64.2,162.7,94.3,front,fwd,sedan,4.0,std,gas,Moderate risk,107.0
2511,2022-07-22 08:43:55,Car777,10260.0,vertex,Germany,27,25,5358.0,116.0,9.59,3.3,3.75,mpfi,115,4,ohc,2826,56.3,66.1,188.8,97.1,front,fwd,sedan,4.0,std,gas,Ultra safe,86.0
874,2018-02-23 11:29:21,Car247,7710.0,atlas,Japan,28,26,5108.0,102.0,8.5,3.49,3.08,mpfi,110,4,ohc,2839,50.7,63.9,163.3,94.8,front,fwd,hatchback,2.0,std,gas,High risk,
151,2018-01-24 14:06:46,Car312,15175.0,aegis,Germany,23,16,5116.0,106.0,8.43,3.46,3.18,mpfi,137,4,ohc,3001,55.2,66.5,190.3,103.1,front,fwd,sedan,4.0,std,gas,Safe,122.0
912,2023-03-25 08:23:36,Car403,14336.0,helix,Japan,31,25,5033.0,83.0,8.78,3.41,3.6,2bbl,108,4,ohc,3068,56.3,64.5,173.8,102.5,front,rwd,wagon,4.0,std,gas,Safe,
2208,2018-11-21 20:30:12,Car840,15553.0,velox,Japan,30,24,4911.0,112.0,8.02,3.41,3.28,mpfi,108,4,ohc,2325,55.0,64.5,171.8,97.3,front,fwd,wagon,4.0,turbo,gas,Moderate risk,
932,2022-12-14 05:04:47,Car853,16176.0,raven,Japan,25,18,4906.0,138.0,8.67,,3.59,mpfi,126,6,ohc,2371,55.1,66.2,173.9,96.2,front,rwd,sedan,2.0,std,gas,High risk,181.0
2310,2018-09-24 12:30:45,Car489,44940.0,aegis,Germany,19,15,4655.0,194.0,8.6,3.33,3.62,mpfi,322,6,ohcv,3684,55.3,70.8,197.8,107.6,front,rwd,hardtop,2.0,std,gas,Moderate risk,124.0
158,2023-01-02 18:34:27,Car183,18480.0,zenith,France,26,19,5013.0,115.0,7.88,3.16,3.76,mpfi,120,4,ohc,2585,54.9,67.0,185.1,107.4,front,rwd,sedan,4.0,std,gas,Safe,127.0
1562,2019-01-30 02:28:35,Car323,17136.0,vortex,Germany,26,16,5436.0,154.0,9.62,3.26,3.84,mpfi,157,6,dohc,3388,51.7,70.7,175.1,107.7,front,rwd,sedan,2.0,std,gas,High risk,
331,2023-12-14 00:31:23,Car131,17898.0,raven,Japan,24,17,5334.0,138.0,8.55,3.25,3.5,mpfi,123,6,ohc,3205,56.0,69.3,168.5,97.2,front,rwd,sedan,4.0,std,gas,Safe,156.0
2424,2020-12-08 03:19:26,Car670,18320.0,nimbus,Sweden,26,20,4895.0,126.0,8.23,3.31,3.64,mpfi,170,4,l,3202,57.1,68.0,187.7,109.5,front,rwd,sedan,4.0,turbo,gas,Very safe,99.0
1776,2021-10-16 18:49:43,Car708,17693.0,zenith,France,24,20,5104.0,111.0,8.43,3.36,3.57,mpfi,129,4,ohc,2428,58.2,69.2,188.4,107.1,front,rwd,sedan,4.0,std,gas,Safe,125.0
444,2023-09-17 01:49:11,Car526,,orion,Germany,25,18,5093.0,105.0,8.72,,3.65,mpfi,170,4,ohc,2402,54.9,66.4,184.4,105.7,front,rwd,sedan,4.0,std,gas,High risk,
2487,2020-01-16 20:37:28,Car309,17756.0,nimbus,Sweden,25,20,5468.0,115.0,9.32,3.26,3.72,mpfi,169,4,ohc,2829,55.4,66.2,182.2,104.2,front,rwd,sedan,4.0,std,gas,Very safe,94.0
810,2021-11-11 20:45:44,Car995,31091.0,vortex,Germany,31,16,5801.0,159.0,9.17,3.13,3.53,mpfi,157,6,dohc,3015,51.5,65.1,169.8,97.1,front,rwd,hatchback,2.0,std,gas,Extreme risk,167.0
642,2018-08-09 11:03:19,Car158,14605.0,aegis,Germany,28,25,5104.0,111.0,8.69,3.42,3.56,mpfi,143,4,ohc,2955,55.1,66.0,173.4,101.8,front,rwd,sedan,4.0,std,gas,High risk,
1286,2022-09-06 20:03:03,Car822,7369.0,atlas,Japan,27,25,5440.0,105.0,8.51,3.46,3.1,mpfi,101,4,ohc,2222,49.7,63.7,168.9,93.6,front,fwd,hatchback,2.0,std,gas,High risk,150.0
311,2022-02-01 18:49:25,Car669,14039.0,zenith,France,23,17,5046.0,160.0,8.56,3.25,3.35,mpfi,163,6,ohcv,3224,53.6,67.7,183.0,108.5,front,rwd,sedan,4.0,std,gas,Safe,
351,2018-02-12 17:49:31,Car550,39348.0,stellar motors,United Kingdom,23,15,5056.0,235.0,10.8,2.98,3.56,mpfi,299,12,ohcv,3519,50.1,70.2,187.2,100.6,front,rwd,sedan,2.0,std,gas,Safe,124.0
548,2020-04-09 06:57:11,Car397,6638.0,equinox,France,28,25,4941.0,111.0,8.71,3.48,3.14,mpfi,135,4,ohc,2820,54.2,63.9,168.2,94.8,front,fwd,sedan,4.0,std,gas,Moderate risk,123.0
1662,2023-10-22 20:19:02,Car857,8429.0,atlas,Japan,41,30,5123.0,64.0,8.87,3.41,3.11,idi,100,4,ohc,2839,54.7,65.4,173.8,99.2,front,fwd,hatchback,2.0,std,gas,High risk,122.0
1379,2019-01-23 23:16:54,Car161,7749.0,prism,United States,37,27,4964.0,60.0,8.76,3.24,3.1,2bbl,97,4,ohc,2113,50.3,63.8,161.9,95.5,front,fwd,sedan,2.0,std,gas,Moderate risk,
306,2023-10-16 15:29:34,Car620,18901.0,aegis,Germany,28,26,5068.0,167.0,8.44,3.39,3.69,mpfi,163,6,ohc,2401,50.9,66.3,174.6,105.1,front,rwd,hatchback,2.0,std,gas,Moderate risk,125.0
287,2021-04-25 10:39:46,Car615,7335.0,nexus,Japan,36,30,5481.0,72.0,9.5,3.36,3.08,1bbl,99,4,ohc,1977,54.4,64.1,165.1,95.1,front,fwd,sedan,4.0,std,gas,Moderate risk,97.0
630,2022-04-30 22:06:58,Car466,19823.0,aegis,Germany,28,17,5200.0,117.0,8.69,3.24,3.72,mpfi,147,4,ohc,3280,56.5,66.9,177.3,109.8,front,rwd,sedan,2.0,std,gas,High risk,123.0
1876,2022-07-25 05:05:02,Car108,7629.0,raven,Japan,32,30,5443.0,74.0,9.46,3.21,3.17,2bbl,102,4,ohc,1974,52.8,63.9,175.7,95.1,front,fwd,hatchback,2.0,std,gas,Moderate risk,157.0
1921,2018-05-30 23:46:57,Car529,12776.0,velox,Japan,41,28,5050.0,73.0,21.9,3.32,3.1,idi,108,4,ohc,2864,57.8,63.6,162.7,96.0,front,fwd,sedan,4.0,std,diesel,Safe,81.0
1436,2021-04-20 07:14:31,Car626,10961.0,phoenix drive,Italy,29,31,4822.0,105.0,9.1,3.26,3.46,spfi,119,4,ohc,2900,50.6,63.9,169.4,95.1,front,rwd,hatchback,2.0,std,gas,High risk,168.0
